branch,Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Type,Schedule_Queue_Count,is_LP_Migration_ON,GVT_Method,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Events_for_Starved_Objects,Sched_Event_Swaps_Success,Sched_Event_Swaps_Failed,Average_Memory_Usage_(MB)
SynGVT,pcs,"./pcs_sim",500,4,multiset,4,,synchronous,8,10.3865,10000,6360992,0,515145,0,56226,51020,444385,515145,6424129,5845847,12534,363457,61,301
SynGVT,pcs,"./pcs_sim",500,4,multiset,4,,synchronous,8,11.7714,10000,7034050,0,1188203,0,104685,113078,918356,1188203,7181854,5845847,16114,507668,45,327
SynGVT,pcs,"./pcs_sim",500,4,multiset,4,,synchronous,8,11.8983,10000,7081097,0,1235250,0,107133,117053,939578,1235250,7244107,5845847,16430,516578,64,328
SynGVT,pcs,"./pcs_sim",500,4,multiset,4,,synchronous,8,11.7307,10000,7005414,0,1159567,0,97144,103398,851674,1159567,7053314,5845847,12395,489966,49,333
SynGVT,pcs,"./pcs_sim",500,6,multiset,6,,synchronous,8,8.06269,10000,6334579,0,488732,0,68532,49873,492667,488732,6400864,5845847,13032,374468,58,326
SynGVT,pcs,"./pcs_sim",500,6,multiset,6,,synchronous,8,8.06768,10000,6397282,0,551435,0,68185,55138,513997,551435,6466275,5845847,13538,381599,80,334
SynGVT,pcs,"./pcs_sim",500,6,multiset,6,,synchronous,8,8.15104,10000,6354109,0,508262,0,71605,51185,507230,508262,6420776,5845847,13055,379483,80,325
SynGVT,pcs,"./pcs_sim",500,6,multiset,6,,synchronous,8,8.29793,10000,6407329,0,561482,0,73448,57685,543523,561482,6482499,5845847,14824,391342,76,331
SynGVT,pcs,"./pcs_sim",500,6,multiset,6,,synchronous,8,8.13833,10000,6404160,0,558313,0,70738,56878,533331,558313,6475031,5845847,13728,386455,104,327
SynGVT,pcs,"./pcs_sim",500,3,multiset,3,,synchronous,10,10.2555,10000,5878928,0,33081,0,11028,2311,68063,33081,5881370,5845847,10722,244384,5,282
